text,value
buka utama prokes kartu vaksin bagus spot foto bagus tiket masuk rp orang utk biaya parkir sepeda motor rp kesini sih cocok cuaca mendung habis hujan sore biar gak panas tempat arah destinasi wisata watu langit kalo gak salah candi ijo kalo kesini banget destinasi wisata eh iya tebing breksi gak loh candi prambanan candi ratu boko pokok cocok banget ken traveling singkat warung makan sedia aneka menu makan mushallah nya nyaman banget,POSITIF
tebing breksi tambang batu breksi sumber dapat warga kit tepat mei resmi cagar budaya sri sultan hamengku buwono x salah objek wisata mati wisatawan lokal kota pandang gunung rapi candi prambanan candi barong candi sojiwan kota yogyakarta salah spot baik nikmat sunset jogja lokasi dekat wisata candi ijo batu papal htmnya kunjung april ribu orang parkir ribu weekend harga segitu,POSITIF
wahana air nya ngga buka alesannya jadwal ditungguin aja ngga buka jaga jg pas weekday kesana ngga adil aja udah bayar full,NEGATIF
debu,NEGATIF
pantai recomended doyan wisata doyan makan ombak ganas pingin main air pandang bagus doyan makan ikan oleh pasar nunggu nelayan pinggir pantai habis laut aih murah banding beli pasar tangan dapet ikan tinggal titip warung sekitar pantai tolong dimasakin pokok terima beres lengkap sambal bikin kangen cakalang bakar cumi bakar kepiting bakar udang bakar kawan kawan bakar sambal mantap tambah nasi anget maknyusss minum es kelapa muda asoy ngajak orang spesial keluarga temen kelas,POSITIF
pinter pilih makan kalo langsung hadap laut mantab,POSITIF
hartono mall tempat luas dalam lengkap beli butuh sedia event ramai acara event,POSITIF
bertradinglah platform quotex minimum deposit dollar rb kembang skillmu kembang uang trading capai sukses kaya perlahan miskin instan,POSITIF
puncak tebing breksi mbok kasih angkut biar lansia jalan,NEGATIF
pantai depok cocok wisata kuliner seafood makan pinggir pantai menu nya seafood ikan cakalang pari hiu udang kepiting dll repot langsung warung sedia hemat belanja pasar ikan nya tawar selisih rb an murah tawar murah masak nya resto tawar jasa masak rb menu super praktis kondisi pantai ombak,POSITIF
slalu sejarah karna nama depan nama wajib lestari wajib kunjung kesini,POSITIF
wisata musti coba tawar waris sejarah tuk generasi muda tiket masuk rb tuk dewasa rb tuk anak bawah tempat bersih prokes ketat oya jgn lupa bawa payung dtnya siang larang bawa makan kalo minum boleh siap ekstra energy tuk tempuh kawasan prambanan luas jalan kaki tdk luas borobudur,POSITIF
tempat bagus,POSITIF
mahal banget sumpah loker k gazebo bayar k gak worth it jalan doang aja bikin capek variasi isi ga deh kesini kecewa,NEGATIF
wisata langgan makan enak harga jangkau layan nya ramah cocok keluarga moga maju laris jogja istimewa,POSITIF
tutup terosss,NEGATIF
tempat enak jual makan cemilan basah pantai tp ga bawa baju ganti sana jual pakai pokok oke deh,POSITIF
wisata kerennn kunjung nikmat makan minum kopi breksi,POSITIF
makan ikan nikmatin sunset beli ikan pasar ikan deket situ trus tinggal dimasakin aja jatuh ya murah banget dapet ikan seger sayang pantai kotor si view dr makan dapet banget makan ditemenin pandang ombak suara debur ombak cakeeepp,POSITIF
warga masuk bonbin bayar tailah,NEGATIF
jaga pintu masuk ramah,NEGATIF
jalan tanjak extreme kalo wisata kesini saran pakai bus pariwisata bagus kondisi prima coba coba kesini pakai bus pariwisata tua awat tanjak jalan nya sempit skil si sopir bus prima,NEGATIF
minggu pagi pol ramenya masakan laut enak polllll,POSITIF
parkir ojol sedia masak kalah kalah lipo plaza plaza ambarukmo hadeh bikin bangun gak parah,NEGATIF
kunjung cilacap istri cinta,POSITIF
bagus cari makan seafood,POSITIF
wisata harini samping nikmat indah suasana pantai maih alami rasa nikmat masakan serba ikan bakar bumbu asam manis teriyaki lada hitam gratis sing beli ikan toko nunggu sebentar makan perut nagih isi yuk kesini rasa nikmat simpan penasaran mu tunggu ya hadir,POSITIF
senang klo kesini jam pagi pas nelayan darat trus beli ikan tangkap msh segar segar perahu seruuuu skl hbs tu bawa juru masak duuh bikin ga nau pulang,POSITIF
sena,POSITIF
parkir luas retribusi murah warung top dah,POSITIF
paket ratu boko pandemi hitung murah sayang pandemi gak foto sampe,POSITIF
belanja ikan laut murah pagi,POSITIF
water park jogja bay museum air edukatif tambah wawas air manfaat hemat air alat coba sains kait air jadwal kunjung museum atur jam sedia jas putih ala jas praktikum kunjung kesan,POSITIF
bagus pantai sayang kadang sampah sera,POSITIF
sy kesini makan siang unik bnyk warung klo ken makan ikan unjung suruh beli langsung pasar ikan warung khusus masakin jdi pilih ikan bagus sesuai selera ken ikan aja cumi kerang ikan udang kepiting harga ikan murah warung msak,POSITIF
spot tarik foto salah wajib kunjung jogja tdk bawa payung sewa payung tiketmasuk dewasa rb anak anak dengam rb,POSITIF
pantai lihat jauh laguna keren perahu naga sewa langit cerah subhanallah,POSITIF
belanjaa ikan tempat makan seafood,POSITIF
makan ikan laut mantap,POSITIF
pantai bagus ituuuu sepi karna pandemi n kerja keren pokok,POSITIF
mantab pandang indah htm rb org kreta odong nya keliling candi,POSITIF
inspirasi pagi,POSITIF
enak nyantai beli ikan segar langsung dimasakin,POSITIF
pantai pasir hitam yg tawan nelayan pd sore pulang dgn bawa hasil tangkap pasar ikan yg sedia hasil laut lobster kepiting cumi baby shark kerapu lg obyek utk pakai utk berselfi ria,POSITIF
wajib scan barcode peduli lindung sblm masuk basement susah sinyal,NEGATIF
uni candi prambanan halo sobat jalan jalan candi prambanan tau arah sejarah yukkk cari tau jawab pergi kabupaten klaten jawa temu situs waris budaya milik indonesia canti prambanan candi prambanan candi hindu besar jawa tinggi m hal candi candi candi prambanan temu runtuh hancur tumbuh semak belukar tinggal manusia dukung atus ratus silam administratif kompleks candi batas jawa daerah istimewa yogyakarta lengkap lupa sempat kunjung pasang keluarga cinta bingung bingung kait informasi kawasan candi prambanan jasa guide pandu wisatawan,POSITIF
wahana luas ngga ngecewain main waterbom sepuasnyaa,POSITIF
garis pantai sempit dagang,NEGATIF
pantai pasir hitam jalur pantai parangtritis wajib banget kunjung sunset pantai bagus kapal nelayan pesisir pantai area parkir luas stand kuliner pasar ikan icon beda pantai depok pantai kabupaten bantul,POSITIF
mantap pantai moga inofasi sbg daya tarik wisatawan,POSITIF
rame binggittt pandang kota malam dr bagusss,NEGATIF
udang goreng tepung cha kankungnya koda selera pantai nyaman lepas penat makan bareng orang spesial,POSITIF
baik fasilitas,NEGATIF
main pandemi tiket weekday ribu sdh kereta keliling puas tarif pisah ribu kapal tarif ribu beli tiket via watsap transfer bayar hr rabu masuk jam sepi unjung ramai habis zuhur sedia cuci tangan hand sanitizer titik nggak sampah toilet jg sedia bbrapa titik toilet sentral halte dpn resto sedia ruang laktasi toilet khusus difabel jg laku larang rokok benerapa wahana indoor paksa tutup pandemi,POSITIF
gemar makan laut kaya protein tempat,POSITIF
recomended main anak anak wahana air ombak buat prosotan orang dewasa sayang td ungu hijau tutup untung merah engga antri banget,POSITIF
tiket nya mahal baget besok harga nya turunindong,NEGATIF
anak bawah masuk pakai app peduli lindung vaksin,POSITIF
atur unjung larang bawa bekal makan minum gilir beli jajan harga langit modus cari untung dagang peras langgan,NEGATIF
tempat bagus banget minggu kesana tiket masuk k org dewasa dri malioboro cmk mnt motor masuk dalem liat candi neng banget pokok kesini,POSITIF
nyampe pagi kabut syahdu banget fasilitas lengkap parkir jg luas,POSITIF
th an kesini masukny sisi timur pindah k sisi barat reservasi web klw k d reservasinya d bantu tugas u hri biaya masuk ya rb u sabtu minggu rb wahana naek kapal taring kalender gajah protokol sehat e manteb e adem cuci tangan jgn takut toilet ny bersih layan e bagus konsep bagus d area burung cakar area amphibi tarik d kotak kaca awat area tutup aquarium pes kura foto ma ular kandang burung moga d tingkat u kelola hewan nya walapun kondisi pandemi kayak gin,POSITIF
rekreasi nyaman keluarga fasilitas dukung kereta keliling bagus tunggu singkat,POSITIF
enak makan siang teman teman,POSITIF
asli silah tanda langsung hapus kasihan wisatawan nyasar asli dusun gunungsari silah cek maps teeimakasih moga manfaat,NEGATIF
tata,POSITIF
nikmat masakan ikan hasil tangkap laut pasar ikan jenis hasil laut kedai layan masak ikan beli pasar sesuai selera masakan pesan tunggu masakan matang unjung main pantai nikmat debur ombak nikmat kendara pasir pantai sewa atv motor roda motor trail,POSITIF
suka kuliner ikan laut tempat nikmat suasana pandang laut lupa mandi tepi laut ya bahaya,POSITIF
bagus,POSITIF
kenal pantai parangtritis salah pantai legend indonesia,POSITIF
krg awat n hibur anak tdk da,NEGATIF
pas kmrn nengokin sodara hehehe,POSITIF
moga tuju,NEGATIF
kes kumuh pantai lokasi makan pandang pantai,NEGATIF
kesan banget wahana air nya ombak banyu hujan busa sabun tambah unit ban air kuning,POSITIF
pantai awat,NEGATIF
panas,NEGATIF
dr malang pingin coba jogja bay msh selesai udah jalan macet antri dalam kecewa tolong selesai donk fasilitas publik next time klo jogja liat canggih jgn kalah malang ya,NEGATIF
senang,NEGATIF
enak ngepantai pantai warna hitam,POSITIF
diskriminasi harga domestik internasional nya kali lipat masuk akal,NEGATIF
klo pagi lihat kapal ikan sandar bawa ikan,POSITIF
bersih bau main tiket mahal banget,NEGATIF
fasilitas toilet parkir kasih,NEGATIF
makan mahal masakanya hambar hmmm,POSITIF
sayang tempat panas bangettt pohon nya sejuk,NEGATIF
rekomended suka wisata kuliner seafood fresh hasil tangkap nelayan laut langsung nelayan pulang jaring ikan laut proses langsung tawar tawar dg nelayan sdh milik restoran tawar jasa masak tempat dg biaya ribu utk masakan asam manis bakar balado pokok wisatawan nusantara wajib singgah nikmat hidang laut yg fresh murah,POSITIF
aja sih dalam aja ga sesuai tiket mnurut sya lumayan mahal,NEGATIF
candi prambanan gak lengkap jogja kalo gak mampir candi guys lokasi gam pinggir jalan utama akses pintu masuk parkir parkir luas gak sulit temuin lahan parkir kosong mobil wisata sejarah cocok keluarga bareng sahabat kita harga tiket masuk orang rp guys jangkau ken sengaja kesini layan karyawan sana ramah masuk dalam gak meter eh udah foto candi kondisi virus corona gak boleh candi yaa masker candi awat syukur banget fan bangun candicandinya rusak banget hancur sedih aestetik udah sampe sana gak cepat bagus banget foto ohyaa atapatap candi kamera cctv aman nikmat wisata libur kita bagi foto ku ambil februari sempat sengaja palembang jogja hehe,POSITIF
paksa pariwisata kelola matang positif dewasa keluarga trip kesini,NEGATIF
sejarah raja indonesia pesona pandang candi awat bagus salah ajar sejarah indonesia,POSITIF
panas pandang doang,NEGATIF
panas,NEGATIF
kotor sampah mana sadar unjung,NEGATIF
jalan musim debu super hebat,NEGATIF
ukur mall musholanya minim,NEGATIF
tebing breksi wisata wilayah kabupaten sleman lokasi belah selatan candi prambanan dekat candi ijo kompleks keraton boko alamat nya jl desa lengkong rt rw gn sari sambirejo kec prambanan kabupaten sleman daerah istimewa yogyakarta tebih breksi suguh pandang bagus foto latar pandang bongkah batu keliling daerah ukir rupa nampak cantik worth it kunjung wisatawan tebing breksi nama wisata kawasan tambang batu sulap wisata mei resmi sah sri sultan hamengku buwono x salah cagar budaya jogja wisata sedia mobil jeep antar wisatawan keliling sekitar tebing breksi nuansa off road seru tantang lokasi lalu jalur off road watu tapak candi banyu nibo bukit breksi wisata tebing breksi milik lahan parkir luas,POSITIF
recommended ajar anak hewan tugas nya ramah kereta,POSITIF
asik harga seafoodnya pasar yg murah pasar,POSITIF
udah harga mahal servis gitu aja ga istimewa udah gitu pintu tulis grab drop point kalo unjung jalan gerbang pagar utk kendara online payah manajemen twc,NEGATIF
plus pantai nelayan ikan segar negatif pantai kotor sewa atv mahal jelek,NEGATIF
bau kotor urus,NEGATIF
letak ga pusat kota tempat bersih taat protokol sehat hewan variasi ga bikin gampang bosen wisatawan duduk pas pandemi gin warung dalem zoo tutup buka restonya aja overall oke pandemi gin,POSITIF
pantai kotor pesisir dsini rumah makan seafood ketimbang pantai belah parangtritis hectic pesisir ga luas jarak pantai deket bgt,NEGATIF
kuliner lokal variasi harga sahabat kantong,POSITIF
edukasi anak umur larang masuk,NEGATIF
keren banget sih instagramable foto foto sayang ngga masuk candi nya covid candi prambanan aja,POSITIF
kebun binatang jogja blm sempurna penyempuraan wahana satwa kembang luas bersih nyaman lokasi wisata cocok keluarga,POSITIF
tahun semenjak pandemi berani gl zoo krna pandemi jd hewan nya pd kurus dikit tp good menerapkam prokes jalur jalan kaki arah,POSITIF
kagum kuasa allah menganghadirkan pantai yg indah,POSITIF
santai keluarga tiket kuliner jangkau jeep touring joss,POSITIF
kl pergi pantai jng lp pantai depo bs bli ikan pasar murah bs langsung masak sana cocok kluarga pokok g nyesel,POSITIF
makan ikan liat pantai depok tempat,POSITIF
enak makan,POSITIF
pantai bersih jaga lestari bersih nya,POSITIF
best experience sih hehe tukang foto bantu abai moment cetak foto k foto k nov candi awat tp rusak sih moga lestari,POSITIF
hujan unjung putar hujan akses pejal kaki duduk tar enggan kunjung terminal trans jogja tukang ojek andong bohong manajemen flexibel egois musim hujan,NEGATIF
unjung candi kali lihat buku ajar ips sd bus transjogja tumpang shelter malioboro jalan kaki henti bus pintu masuk komplek candi prambanan area luas komplek candi prambanan candi prambanan candi lumbung candi bubrah candi sewu unjung candi prambanan sanggup jalan keliling area candi jalan kaki tambah terik matahari sengat htm idr k,POSITIF
pantai pasir item kotor prahu nelayan pinggir pantai air keruh,NEGATIF
masuk pantai jalan tikus belah kanan jalan masuk gapura parangtritis cari pandang cocok halang kapal kapal nelayan mangkal,NEGATIF
tdk layak tampil bahaya krn bangun candi miring tdk presisi,NEGATIF
seru candi borobudur,POSITIF
wisata,POSITIF
pantai yg bagus kapal pingir pantai,POSITIF
salah kebun binatang baik indonesia tempat mudah temu biaya masuk murah parkir sedia luas tempat cenderung bersih binatang lengkap binatang awat cocok giat ajar sekolah wahana main mini tunjuk binatang cenderung turun jalan cocok sepuh,POSITIF
pandang indah plus pilih warung nikmat seafood,POSITIF
jual ikan,POSITIF
jarak pantai parkir makan gak cm kotor pantai,POSITIF
pantai gk tengah main air anak ombak pandang indah pasir lembut tdk kasar,POSITIF
segar udara n sip,POSITIF
pasar ikan murah suka banget kalo beli seafood kesiniii jamin ga nyesel selamat libur,POSITIF
salah wisata legendaris jogja memori cipta orang tiada nyaman utk wisata keluarga spot tarik utk foto kongkow cengkerama jalan anak taat prokes banget lho pandemi gin sedia cuci tangan handsanitizer wahana fasilitas toilet pasti bersih restoran area pandemi buka santai sedia kios jual camil sebar fasilitas kereta keliling taring bantu utk malas jalan sepuh bawa anak fasilitas perahu katamaran hibur utama utk anak tiket parkir murah lho rb rupiah utk htm orang senin kamis rb sabtu minggu rb jumat libur overall senang wisata anak suka,POSITIF
makan ikan fresh dri nelayan langsung masak bumbu sesuai selera,POSITIF
d agenda kali k jogja,POSITIF
parkir gratis gojek,NEGATIF
utk klas jogja tiket masuk pas tgl merah mahal nyampe rb pakai kartu el jhon nggak laku jujur sy keluarga tdk minat utk dateng jogja bay berhub tarif sewa gazebo jg mahal masak sih tiket masuk sdh mahal gazebo hrs bayar sewa rb lagy keluarga kecewa bgt,NEGATIF
ikan segar masakan nya mantab,POSITIF
seafood mantap n murah bngt suka beli pasar ikan dsana trus dimasakin warung pinggir pantai,POSITIF
bawa arus alhamdulillah keluarga selamat semuaa pandang nya bagus ombak,POSITIF
anak usia gaboleh masuk tp foto depan,POSITIF
pantai bagus prlemandangan kapal nelayan salah sandar nelayan habis cari ikan pantai pasar ikan segar bel langsung masak pantai sedia jasa masak,POSITIF
salah mall besar yogyakarta terintergrasi hotel marriot nilai ada mall lokasi letak pinggir ring road utara nilai masuk kota ruas jalan macet macet ria tinggal yogya pulang libur letak tepi ring road akses yogya lancar,POSITIF
